NM_VOTAVEL,QT_VOTOS,Local,DS_CARGO_PERGUNTA,SG_PARTIDO,NR_ZONA,NR_SECAO,Latitude,Longitude,NM_MUNICIPIO
Nulo,2,ESC. SAO CARLOS,Presidente,#NULO#,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
Branco,4,ESC. SAO CARLOS,Presidente,#NULO#,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
CIRO GOMES,7,ESC. SAO CARLOS,Presidente,PDT,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
JAIR BOLSONARO,72,ESC. SAO CARLOS,Presidente,PL,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
SIMONE TEBET,17,ESC. SAO CARLOS,Presidente,MDB,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
LULA,92,ESC. SAO CARLOS,Presidente,PT,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
EDUARDO LEITE,50,ESC. SAO CARLOS,Governador,PSDB,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
VICENTE BOGO,1,ESC. SAO CARLOS,Governador,PSB,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
EDEGAR PRETTO,60,ESC. SAO CARLOS,Governador,PT,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
VIEIRA DA CUNHA,4,ESC. SAO CARLOS,Governador,PDT,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
RICARDO JOBIM,1,ESC. SAO CARLOS,Governador,NOVO,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
ARGENTA,1,ESC. SAO CARLOS,Governador,PSC,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
Nulo,6,ESC. SAO CARLOS,Governador,#NULO#,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
ONYX LORENZONI,59,ESC. SAO CARLOS,Governador,PL,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
Branco,12,ESC. SAO CARLOS,Governador,#NULO#,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
Nulo,5,ESC. SAO CARLOS,Senador,#NULO#,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
ANA AMÉLIA LEMOS,37,ESC. SAO CARLOS,Senador,PSD,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
Branco,16,ESC. SAO CARLOS,Senador,#NULO#,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
PROFESSOR NADO,1,ESC. SAO CARLOS,Senador,AVANTE,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
OLÍVIO DUTRA,72,ESC. SAO CARLOS,Senador,PT,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
HAMILTON MOURÃO,62,ESC. SAO CARLOS,Senador,REPUBLICANOS,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
SANNY FIGUEIREDO,1,ESC. SAO CARLOS,Senador,PSB,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
CLAUDIA SCHIEDECK,1,ESC. SAO CARLOS,Deputado Federal,PT,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
HENRIQUE MASCARENHAS DE SOUZA,2,ESC. SAO CARLOS,Deputado Federal,PT,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
IAGO SANCHEZ,2,ESC. SAO CARLOS,Deputado Federal,PSOL,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
AFONSO MOTTA,1,ESC. SAO CARLOS,Deputado Federal,PDT,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
MARCON,2,ESC. SAO CARLOS,Deputado Federal,PT,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
MARIA DO ROSÁRIO,1,ESC. SAO CARLOS,Deputado Federal,PT,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
AFONSO HAMM,1,ESC. SAO CARLOS,Deputado Federal,PP,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
JULIANA BRIZOLA,1,ESC. SAO CARLOS,Deputado Federal,PDT,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
ALEXANDRE LINDENMEYER,24,ESC. SAO CARLOS,Deputado Federal,PT,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
OSMAR TERRA,1,ESC. SAO CARLOS,Deputado Federal,MDB,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
GIOVANI CHERINI,1,ESC. SAO CARLOS,Deputado Federal,PL,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
ADRIANA LEITE,1,ESC. SAO CARLOS,Deputado Federal,PL,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
MARCELO BAGÉ,5,ESC. SAO CARLOS,Deputado Federal,PL,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
DANIEL TRZECIAK 'DANIEL DA TV',15,ESC. SAO CARLOS,Deputado Federal,PSDB,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
CORONEL MALABARBA,1,ESC. SAO CARLOS,Deputado Federal,UNIÃO,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
COVATTI FILHO,1,ESC. SAO CARLOS,Deputado Federal,PP,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
JAIR RIZZO,1,ESC. SAO CARLOS,Deputado Federal,PSB,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
ALCEU MOREIRA,33,ESC. SAO CARLOS,Deputado Federal,MDB,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
SANDERSON,7,ESC. SAO CARLOS,Deputado Federal,PL,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
ENFERMEIRA FÁBIA RICHTER,7,ESC. SAO CARLOS,Deputado Federal,PSD,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
FERNANDA MELCHIONNA,1,ESC. SAO CARLOS,Deputado Federal,PSOL,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
JULIO MOURA,1,ESC. SAO CARLOS,Deputado Federal,REDE,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
TEREZA FUJII,1,ESC. SAO CARLOS,Deputado Federal,PT,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
LUCAS REDECKER,1,ESC. SAO CARLOS,Deputado Federal,PSDB,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
BIBO NUNES,5,ESC. SAO CARLOS,Deputado Federal,PL,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
FRANCIANE BAYER,1,ESC. SAO CARLOS,Deputado Federal,REPUBLICANOS,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
PAULO PIMENTA,7,ESC. SAO CARLOS,Deputado Federal,PT,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
DR FAVIO TELIS,3,ESC. SAO CARLOS,Deputado Federal,MDB,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
MARLON SANTOS,8,ESC. SAO CARLOS,Deputado Federal,PL,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
MARCEL VAN HATTEM,4,ESC. SAO CARLOS,Deputado Federal,NOVO,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
TENENTE CORONEL ZUCCO,4,ESC. SAO CARLOS,Deputado Federal,REPUBLICANOS,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
RENATO MOLLING,1,ESC. SAO CARLOS,Deputado Federal,PP,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
ROSSANO GONÇALVES,1,ESC. SAO CARLOS,Deputado Federal,PL,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
MDB,2,ESC. SAO CARLOS,Deputado Federal,MDB,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
PT,4,ESC. SAO CARLOS,Deputado Federal,PT,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
BOHN GASS,3,ESC. SAO CARLOS,Deputado Federal,PT,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
MAURICIO MARCON,2,ESC. SAO CARLOS,Deputado Federal,PODE,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
CRISTIANO SILVA,1,ESC. SAO CARLOS,Deputado Federal,UNIÃO,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
MARCELO BRUM A VOZ DO  CAMPO,4,ESC. SAO CARLOS,Deputado Federal,REPUBLICANOS,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
Nulo,4,ESC. SAO CARLOS,Deputado Federal,#NULO#,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
Branco,10,ESC. SAO CARLOS,Deputado Federal,#NULO#,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
ANA PATELLA,18,ESC. SAO CARLOS,Deputado Federal,PSB,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
ZÉ NUNES,28,ESC. SAO CARLOS,Deputado Estadual,PT,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
POLICIAL MARIANA LESCANO,2,ESC. SAO CARLOS,Deputado Estadual,PP,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
ENFERMEIRO GUSTAVO,1,ESC. SAO CARLOS,Deputado Estadual,UNIÃO,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
DELEGADO ZUCCO,2,ESC. SAO CARLOS,Deputado Estadual,REPUBLICANOS,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
MDB,3,ESC. SAO CARLOS,Deputado Estadual,MDB,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
Branco,13,ESC. SAO CARLOS,Deputado Estadual,#NULO#,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
PP,1,ESC. SAO CARLOS,Deputado Estadual,PP,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
PL,2,ESC. SAO CARLOS,Deputado Estadual,PL,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
PDT,2,ESC. SAO CARLOS,Deputado Estadual,PDT,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
MAJOR PAULO TITO,1,ESC. SAO CARLOS,Deputado Estadual,PT,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
BRUNA RODRIGUES,1,ESC. SAO CARLOS,Deputado Estadual,PC do B,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
JANIR BRANCO,22,ESC. SAO CARLOS,Deputado Estadual,MDB,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
PT,5,ESC. SAO CARLOS,Deputado Estadual,PT,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
KATIA DUARTE,10,ESC. SAO CARLOS,Deputado Estadual,PT,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
ELIANA BAYER,1,ESC. SAO CARLOS,Deputado Estadual,REPUBLICANOS,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
JOSE STEDILE,1,ESC. SAO CARLOS,Deputado Estadual,PSB,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
GIUSEPPE RIESGO,1,ESC. SAO CARLOS,Deputado Estadual,NOVO,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
Nulo,4,ESC. SAO CARLOS,Deputado Estadual,#NULO#,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
LUCIANO SILVEIRA,11,ESC. SAO CARLOS,Deputado Estadual,MDB,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
AIRTON ARTUS,1,ESC. SAO CARLOS,Deputado Estadual,PDT,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
CAPITÃO MACEDO PROFESSOR,1,ESC. SAO CARLOS,Deputado Estadual,PL,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
CAMILA NUNES,2,ESC. SAO CARLOS,Deputado Estadual,PL,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
PEDRO PEREIRA,1,ESC. SAO CARLOS,Deputado Estadual,PSDB,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
ANA AFFONSO,1,ESC. SAO CARLOS,Deputado Estadual,PT,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
CARLOS JUNIOR,1,ESC. SAO CARLOS,Deputado Estadual,PSD,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
ANDRÉ ROTA SENA,9,ESC. SAO CARLOS,Deputado Estadual,PSOL,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
GISA AZAMBUJA,1,ESC. SAO CARLOS,Deputado Estadual,PDT,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
SPEROTTO,1,ESC. SAO CARLOS,Deputado Estadual,PSDB,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
VIANA,8,ESC. SAO CARLOS,Deputado Estadual,PSDB,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
LUIZ MARENCO,2,ESC. SAO CARLOS,Deputado Estadual,PDT,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
SOSSELLA,2,ESC. SAO CARLOS,Deputado Estadual,PDT,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
SANTINI,1,ESC. SAO CARLOS,Deputado Estadual,PODE,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
BARBARA PENNA,2,ESC. SAO CARLOS,Deputado Estadual,UNIÃO,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
CRISTINA OLIVEIRA,3,ESC. SAO CARLOS,Deputado Estadual,PDT,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
CASSIÁ CARPES,1,ESC. SAO CARLOS,Deputado Estadual,PP,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
VINICIUS CARVALHO,1,ESC. SAO CARLOS,Deputado Estadual,REPUBLICANOS,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
RODRIGO DEWES,2,ESC. SAO CARLOS,Deputado Estadual,PL,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
HALLEY,4,ESC. SAO CARLOS,Deputado Estadual,PT,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
RODRIGO LORENZONI,10,ESC. SAO CARLOS,Deputado Estadual,PL,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
MAÍRA LESSA,3,ESC. SAO CARLOS,Deputado Estadual,UNIÃO,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
O HOMEM DO CAMINHÃO,1,ESC. SAO CARLOS,Deputado Estadual,PDT,43,1,-33.51674,-53.36768,SANTA VITÓRIA DO PALMAR
