NM_VOTAVEL,QT_VOTOS,Local,DS_CARGO_PERGUNTA,SG_PARTIDO,NR_ZONA,NR_SECAO,Latitude,Longitude,NM_MUNICIPIO
Nulo,5,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL GERMANO HÜBNER,Presidente,#NULO#,80,1,-31.12758,-52.17736,SÃO LOURENÇO DO SUL
Branco,18,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL GERMANO HÜBNER,Presidente,#NULO#,80,1,-31.12758,-52.17736,SÃO LOURENÇO DO SUL
FELIPE D'AVILA,1,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL GERMANO HÜBNER,Presidente,NOVO,80,1,-31.12758,-52.17736,SÃO LOURENÇO DO SUL
PADRE KELMON,1,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL GERMANO HÜBNER,Presidente,PTB,80,1,-31.12758,-52.17736,SÃO LOURENÇO DO SUL
SORAYA THRONICKE,1,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL GERMANO HÜBNER,Presidente,UNIÃO,80,1,-31.12758,-52.17736,SÃO LOURENÇO DO SUL
SIMONE TEBET,27,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL GERMANO HÜBNER,Presidente,MDB,80,1,-31.12758,-52.17736,SÃO LOURENÇO DO SUL
LULA,127,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL GERMANO HÜBNER,Presidente,PT,80,1,-31.12758,-52.17736,SÃO LOURENÇO DO SUL
JAIR BOLSONARO,168,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL GERMANO HÜBNER,Presidente,PL,80,1,-31.12758,-52.17736,SÃO LOURENÇO DO SUL
CIRO GOMES,12,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL GERMANO HÜBNER,Presidente,PDT,80,1,-31.12758,-52.17736,SÃO LOURENÇO DO SUL
EDUARDO LEITE,97,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL GERMANO HÜBNER,Governador,PSDB,80,1,-31.12758,-52.17736,SÃO LOURENÇO DO SUL
ONYX LORENZONI,100,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL GERMANO HÜBNER,Governador,PL,80,1,-31.12758,-52.17736,SÃO LOURENÇO DO SUL
ARGENTA,4,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL GERMANO HÜBNER,Governador,PSC,80,1,-31.12758,-52.17736,SÃO LOURENÇO DO SUL
Branco,36,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL GERMANO HÜBNER,Governador,#NULO#,80,1,-31.12758,-52.17736,SÃO LOURENÇO DO SUL
