NM_VOTAVEL,QT_VOTOS,Local,DS_CARGO_PERGUNTA,SG_PARTIDO,NR_ZONA,NR_SECAO,Latitude,Longitude,NM_MUNICIPIO
BRANCO,11,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,PRESIDENTE,,92,2,-32.23268,-53.08419,ARROIO GRANDE
NULO,9,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,PRESIDENTE,,92,2,-32.23268,-53.08419,ARROIO GRANDE
AÉCIO NEVES,104,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,PRESIDENTE,PSDB,92,2,-32.23268,-53.08419,ARROIO GRANDE
EDUARDO JORGE,4,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,PRESIDENTE,PV,92,2,-32.23268,-53.08419,ARROIO GRANDE
MARINA SILVA,17,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,PRESIDENTE,PSB,92,2,-32.23268,-53.08419,ARROIO GRANDE
PASTOR EVERALDO,1,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,PRESIDENTE,PSC,92,2,-32.23268,-53.08419,ARROIO GRANDE
LUCIANA GENRO,7,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,PRESIDENTE,PSOL,92,2,-32.23268,-53.08419,ARROIO GRANDE
DILMA,135,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,PRESIDENTE,PT,92,2,-32.23268,-53.08419,ARROIO GRANDE
BRANCO,17,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,GOVERNADOR,,92,2,-32.23268,-53.08419,ARROIO GRANDE
ROBERTO ROBAINA,1,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,GOVERNADOR,PSOL,92,2,-32.23268,-53.08419,ARROIO GRANDE
JOSÉ IVO SARTORI,77,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,GOVERNADOR,PMDB,92,2,-32.23268,-53.08419,ARROIO GRANDE
TARSO GENRO,86,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,GOVERNADOR,PT,92,2,-32.23268,-53.08419,ARROIO GRANDE
VIEIRA DA CUNHA,24,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,GOVERNADOR,PDT,92,2,-32.23268,-53.08419,ARROIO GRANDE
NULO,6,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,GOVERNADOR,,92,2,-32.23268,-53.08419,ARROIO GRANDE
ANA AMELIA LEMOS,77,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,GOVERNADOR,PP,92,2,-32.23268,-53.08419,ARROIO GRANDE
OLÍVIO DUTRA,65,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,SENADOR,PT,92,2,-32.23268,-53.08419,ARROIO GRANDE
SIMON,39,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,SENADOR,PMDB,92,2,-32.23268,-53.08419,ARROIO GRANDE
LASIER MARTINS,104,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,SENADOR,PDT,92,2,-32.23268,-53.08419,ARROIO GRANDE
NULO,8,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,SENADOR,,92,2,-32.23268,-53.08419,ARROIO GRANDE
SIMONE LEITE,52,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,SENADOR,PP,92,2,-32.23268,-53.08419,ARROIO GRANDE
BRANCO,20,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,SENADOR,,92,2,-32.23268,-53.08419,ARROIO GRANDE
TERESINHA VALDUGA,1,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PSB,92,2,-32.23268,-53.08419,ARROIO GRANDE
DRA.ROSELI POGGERE,3,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PSB,92,2,-32.23268,-53.08419,ARROIO GRANDE
VITOR,1,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PSB,92,2,-32.23268,-53.08419,ARROIO GRANDE
BETO GRILL,5,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PSB,92,2,-32.23268,-53.08419,ARROIO GRANDE
MÁRCIO SOUZA,1,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PV,92,2,-32.23268,-53.08419,ARROIO GRANDE
NELSON MARCHEZAN JUNIOR,2,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PSDB,92,2,-32.23268,-53.08419,ARROIO GRANDE
CARLOS WIENKE,1,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PSDB,92,2,-32.23268,-53.08419,ARROIO GRANDE
IVAR PAVAN,1,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PT,92,2,-32.23268,-53.08419,ARROIO GRANDE
DANRLEI DE DEUS GOLEIRO,11,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PSD,92,2,-32.23268,-53.08419,ARROIO GRANDE
JOÃO DERLY,1,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PC do B,92,2,-32.23268,-53.08419,ARROIO GRANDE
PP,2,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PP,92,2,-32.23268,-53.08419,ARROIO GRANDE
PT,7,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PT,92,2,-32.23268,-53.08419,ARROIO GRANDE
PMDB,3,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PMDB,92,2,-32.23268,-53.08419,ARROIO GRANDE
PSC,1,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PSC,92,2,-32.23268,-53.08419,ARROIO GRANDE
PMN,1,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PMN,92,2,-32.23268,-53.08419,ARROIO GRANDE
PC DO B,1,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PC do B,92,2,-32.23268,-53.08419,ARROIO GRANDE
BRANCO,25,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,,92,2,-32.23268,-53.08419,ARROIO GRANDE
NULO,3,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,,92,2,-32.23268,-53.08419,ARROIO GRANDE
COVATTI FILHO,3,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PP,92,2,-32.23268,-53.08419,ARROIO GRANDE
JOSÉ OTAVIO GERMANO,9,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PP,92,2,-32.23268,-53.08419,ARROIO GRANDE
RONNIE MELLO,1,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PP,92,2,-32.23268,-53.08419,ARROIO GRANDE
LUIZ CARLOS HEINZE,48,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PP,92,2,-32.23268,-53.08419,ARROIO GRANDE
CLAUDIO DIAZ,7,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PP,92,2,-32.23268,-53.08419,ARROIO GRANDE
AFONSO HAMM,45,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PP,92,2,-32.23268,-53.08419,ARROIO GRANDE
AFONSO MOTTA,1,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PDT,92,2,-32.23268,-53.08419,ARROIO GRANDE
POMPEO DE MATTOS,24,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PDT,92,2,-32.23268,-53.08419,ARROIO GRANDE
GIOVANI  CHERINI,24,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PDT,92,2,-32.23268,-53.08419,ARROIO GRANDE
RICARDO SANTOS,2,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PDT,92,2,-32.23268,-53.08419,ARROIO GRANDE
MIGUELINA VECCHIO,3,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PDT,92,2,-32.23268,-53.08419,ARROIO GRANDE
PAULO PIMENTA,2,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PT,92,2,-32.23268,-53.08419,ARROIO GRANDE
HENRIQUE FONTANA,1,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PT,92,2,-32.23268,-53.08419,ARROIO GRANDE
ONYX LORENZONI,3,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,DEM,92,2,-32.23268,-53.08419,ARROIO GRANDE
CAJAR NARDES,1,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PR,92,2,-32.23268,-53.08419,ARROIO GRANDE
GAUCHINHO DE DEUS,1,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PSC,92,2,-32.23268,-53.08419,ARROIO GRANDE
MATHEUS GOMES 'GORDO',1,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PSTU,92,2,-32.23268,-53.08419,ARROIO GRANDE
LOURDES SPRENGER,1,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PMDB,92,2,-32.23268,-53.08419,ARROIO GRANDE
JULIO CESAR,1,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PMDB,92,2,-32.23268,-53.08419,ARROIO GRANDE
MÁRCIO BIOLCHI,1,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PMDB,92,2,-32.23268,-53.08419,ARROIO GRANDE
GIOVANI FELTES,1,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PMDB,92,2,-32.23268,-53.08419,ARROIO GRANDE
JOSÉ FOGAÇA,4,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PMDB,92,2,-32.23268,-53.08419,ARROIO GRANDE
ALCEU MOREIRA,2,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PMDB,92,2,-32.23268,-53.08419,ARROIO GRANDE
GIOVANI MORALLES,2,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PTB,92,2,-32.23268,-53.08419,ARROIO GRANDE
RONALDO NOGUEIRA,4,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PTB,92,2,-32.23268,-53.08419,ARROIO GRANDE
MARCON,1,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PT,92,2,-32.23268,-53.08419,ARROIO GRANDE
PAULO FERREIRA,6,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PT,92,2,-32.23268,-53.08419,ARROIO GRANDE
FERNANDO MARRONI,18,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PT,92,2,-32.23268,-53.08419,ARROIO GRANDE
LUAN BADIA,1,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO FEDERAL,PSOL,92,2,-32.23268,-53.08419,ARROIO GRANDE
MAINARDI,2,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO ESTADUAL,PT,92,2,-32.23268,-53.08419,ARROIO GRANDE
MIRIAM MARRONI,15,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO ESTADUAL,PT,92,2,-32.23268,-53.08419,ARROIO GRANDE
EDEGAR PRETTO,2,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO ESTADUAL,PT,92,2,-32.23268,-53.08419,ARROIO GRANDE
BARA-EXU OLUMIDE BETINHO,11,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO ESTADUAL,PT,92,2,-32.23268,-53.08419,ARROIO GRANDE
CLÁUDIO BARROS,1,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO ESTADUAL,PTB,92,2,-32.23268,-53.08419,ARROIO GRANDE
JURANDIR MACIEL,1,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO ESTADUAL,PTB,92,2,-32.23268,-53.08419,ARROIO GRANDE
LARA,12,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO ESTADUAL,PTB,92,2,-32.23268,-53.08419,ARROIO GRANDE
BETO PIRES,1,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO ESTADUAL,PMDB,92,2,-32.23268,-53.08419,ARROIO GRANDE
PAULO OPUS DEI,2,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO ESTADUAL,PMDB,92,2,-32.23268,-53.08419,ARROIO GRANDE
GILBERTO CAPOANI,1,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO ESTADUAL,PMDB,92,2,-32.23268,-53.08419,ARROIO GRANDE
FÁBIO BRANCO,3,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO ESTADUAL,PMDB,92,2,-32.23268,-53.08419,ARROIO GRANDE
DR. FAVIO TELIS,19,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO ESTADUAL,PMDB,92,2,-32.23268,-53.08419,ARROIO GRANDE
NELSON HARTER,6,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO ESTADUAL,PMDB,92,2,-32.23268,-53.08419,ARROIO GRANDE
TIAGO SIMON,1,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO ESTADUAL,PMDB,92,2,-32.23268,-53.08419,ARROIO GRANDE
LUIZ MARENCO,1,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO ESTADUAL,PR,92,2,-32.23268,-53.08419,ARROIO GRANDE
MISSIONARIO VOLNEI,1,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO ESTADUAL,PR,92,2,-32.23268,-53.08419,ARROIO GRANDE
SIZENANDO,1,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO ESTADUAL,PPS,92,2,-32.23268,-53.08419,ARROIO GRANDE
MATTEO CHIARELLI,3,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO ESTADUAL,DEM,92,2,-32.23268,-53.08419,ARROIO GRANDE
SANDRO SOTILLI,1,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO ESTADUAL,PSB,92,2,-32.23268,-53.08419,ARROIO GRANDE
CATARINA PALADINI,3,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO ESTADUAL,PSB,92,2,-32.23268,-53.08419,ARROIO GRANDE
LIZIANE BAYER,2,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO ESTADUAL,PSB,92,2,-32.23268,-53.08419,ARROIO GRANDE
JOÃO PEDRO GRILL,2,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO ESTADUAL,PSB,92,2,-32.23268,-53.08419,ARROIO GRANDE
ANIBAL RIBAS,7,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO ESTADUAL,PV,92,2,-32.23268,-53.08419,ARROIO GRANDE
AURELIO DA PADARIA,3,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO ESTADUAL,PSDB,92,2,-32.23268,-53.08419,ARROIO GRANDE
CARLOS SILVA,4,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO ESTADUAL,PSDB,92,2,-32.23268,-53.08419,ARROIO GRANDE
PEDRO PEREIRA,4,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO ESTADUAL,PSDB,92,2,-32.23268,-53.08419,ARROIO GRANDE
JURANDIR SILVA,5,CENTRO DE CULTURA BASÍLIO CONCEIÇÃO,DEPUTADO ESTADUAL,PSOL,92,2,-32.23268,-53.08419,ARROIO GRANDE
