NM_VOTAVEL,QT_VOTOS,Local,DS_CARGO_PERGUNTA,SG_PARTIDO,NR_ZONA,NR_SECAO,Latitude,Longitude,NM_MUNICIPIO
DILMA,176,ESCOLA MUNICIPAL SANTO INACIO,PRESIDENTE,PT,97,1,-29.85437,-51.13978,ESTEIO
PASTOR EVERALDO,3,ESCOLA MUNICIPAL SANTO INACIO,PRESIDENTE,PSC,97,1,-29.85437,-51.13978,ESTEIO
LEVY FIDELIX,2,ESCOLA MUNICIPAL SANTO INACIO,PRESIDENTE,PRTB,97,1,-29.85437,-51.13978,ESTEIO
MARINA SILVA,50,ESCOLA MUNICIPAL SANTO INACIO,PRESIDENTE,PSB,97,1,-29.85437,-51.13978,ESTEIO
AÉCIO NEVES,68,ESCOLA MUNICIPAL SANTO INACIO,PRESIDENTE,PSDB,97,1,-29.85437,-51.13978,ESTEIO
LUCIANA GENRO,13,ESCOLA MUNICIPAL SANTO INACIO,PRESIDENTE,PSOL,97,1,-29.85437,-51.13978,ESTEIO
BRANCO,19,ESCOLA MUNICIPAL SANTO INACIO,PRESIDENTE,,97,1,-29.85437,-51.13978,ESTEIO
NULO,11,ESCOLA MUNICIPAL SANTO INACIO,PRESIDENTE,,97,1,-29.85437,-51.13978,ESTEIO
ANA AMELIA LEMOS,46,ESCOLA MUNICIPAL SANTO INACIO,GOVERNADOR,PP,97,1,-29.85437,-51.13978,ESTEIO
VIEIRA DA CUNHA,8,ESCOLA MUNICIPAL SANTO INACIO,GOVERNADOR,PDT,97,1,-29.85437,-51.13978,ESTEIO
TARSO GENRO,144,ESCOLA MUNICIPAL SANTO INACIO,GOVERNADOR,PT,97,1,-29.85437,-51.13978,ESTEIO
JOSÉ IVO SARTORI,86,ESCOLA MUNICIPAL SANTO INACIO,GOVERNADOR,PMDB,97,1,-29.85437,-51.13978,ESTEIO
HUMBERTO CARVALHO,2,ESCOLA MUNICIPAL SANTO INACIO,GOVERNADOR,PCB,97,1,-29.85437,-51.13978,ESTEIO
BRANCO,27,ESCOLA MUNICIPAL SANTO INACIO,GOVERNADOR,,97,1,-29.85437,-51.13978,ESTEIO
NULO,29,ESCOLA MUNICIPAL SANTO INACIO,GOVERNADOR,,97,1,-29.85437,-51.13978,ESTEIO
BRANCO,31,ESCOLA MUNICIPAL SANTO INACIO,SENADOR,,97,1,-29.85437,-51.13978,ESTEIO
NULO,37,ESCOLA MUNICIPAL SANTO INACIO,SENADOR,,97,1,-29.85437,-51.13978,ESTEIO
SIMONE LEITE,19,ESCOLA MUNICIPAL SANTO INACIO,SENADOR,PP,97,1,-29.85437,-51.13978,ESTEIO
LASIER MARTINS,74,ESCOLA MUNICIPAL SANTO INACIO,SENADOR,PDT,97,1,-29.85437,-51.13978,ESTEIO
OLÍVIO DUTRA,147,ESCOLA MUNICIPAL SANTO INACIO,SENADOR,PT,97,1,-29.85437,-51.13978,ESTEIO
SIMON,31,ESCOLA MUNICIPAL SANTO INACIO,SENADOR,PMDB,97,1,-29.85437,-51.13978,ESTEIO
JULIO FLORES,2,ESCOLA MUNICIPAL SANTO INACIO,SENADOR,PSTU,97,1,-29.85437,-51.13978,ESTEIO
CIRO MACHADO,1,ESCOLA MUNICIPAL SANTO INACIO,SENADOR,PMN,97,1,-29.85437,-51.13978,ESTEIO
MARCO MAIA,38,ESCOLA MUNICIPAL SANTO INACIO,DEPUTADO FEDERAL,PT,97,1,-29.85437,-51.13978,ESTEIO
BOHN GASS,1,ESCOLA MUNICIPAL SANTO INACIO,DEPUTADO FEDERAL,PT,97,1,-29.85437,-51.13978,ESTEIO
CLAUDIA KOHLER,1,ESCOLA MUNICIPAL SANTO INACIO,DEPUTADO FEDERAL,PT,97,1,-29.85437,-51.13978,ESTEIO
ADÃO NAFFIN,1,ESCOLA MUNICIPAL SANTO INACIO,DEPUTADO FEDERAL,PEN,97,1,-29.85437,-51.13978,ESTEIO
TATI MARTINS,1,ESCOLA MUNICIPAL SANTO INACIO,DEPUTADO FEDERAL,PEN,97,1,-29.85437,-51.13978,ESTEIO
JOÃO DREHER,2,ESCOLA MUNICIPAL SANTO INACIO,DEPUTADO FEDERAL,PEN,97,1,-29.85437,-51.13978,ESTEIO
MARIARA CRUZ,1,ESCOLA MUNICIPAL SANTO INACIO,DEPUTADO FEDERAL,PPL,97,1,-29.85437,-51.13978,ESTEIO
DANRLEI DE DEUS GOLEIRO,10,ESCOLA MUNICIPAL SANTO INACIO,DEPUTADO FEDERAL,PSD,97,1,-29.85437,-51.13978,ESTEIO
ASSIS MELO,3,ESCOLA MUNICIPAL SANTO INACIO,DEPUTADO FEDERAL,PC do B,97,1,-29.85437,-51.13978,ESTEIO
ANDRÉ MACHADO,1,ESCOLA MUNICIPAL SANTO INACIO,DEPUTADO FEDERAL,PC do B,97,1,-29.85437,-51.13978,ESTEIO
JOÃO DERLY,10,ESCOLA MUNICIPAL SANTO INACIO,DEPUTADO FEDERAL,PC do B,97,1,-29.85437,-51.13978,ESTEIO
SARAPIO,1,ESCOLA MUNICIPAL SANTO INACIO,DEPUTADO FEDERAL,PT do B,97,1,-29.85437,-51.13978,ESTEIO
IVAR PAVAN,2,ESCOLA MUNICIPAL SANTO INACIO,DEPUTADO FEDERAL,PT,97,1,-29.85437,-51.13978,ESTEIO
